9.700000000000000000e+01,1.110000000000000000e+02,1.250000000000000000e+02,1.510000000000000000e+02,1.550000000000000000e+02,2.680000000000000000e+02,3.940000000000000000e+02,4.250000000000000000e+02,4.430000000000000000e+02,4.710000000000000000e+02,5.170000000000000000e+02,5.370000000000000000e+02,5.410000000000000000e+02,5.930000000000000000e+02,7.820000000000000000e+02,9.260000000000000000e+02,9.960000000000000000e+02,1.028000000000000000e+03,1.031000000000000000e+03,1.156000000000000000e+03,1.170000000000000000e+03,1.178000000000000000e+03,1.267000000000000000e+03,1.345000000000000000e+03,1.453000000000000000e+03,1.493000000000000000e+03,1.502000000000000000e+03,1.554000000000000000e+03,1.688000000000000000e+03,1.832000000000000000e+03
0.000000000000000000e+00,6.200000000000000000e+01,1.680000000000000000e+02,1.780000000000000000e+02,4.190000000000000000e+02,4.290000000000000000e+02,4.640000000000000000e+02,4.920000000000000000e+02,4.970000000000000000e+02,5.130000000000000000e+02,5.990000000000000000e+02,6.370000000000000000e+02,8.680000000000000000e+02,1.019000000000000000e+03,1.102000000000000000e+03,1.123000000000000000e+03,1.149000000000000000e+03,1.193000000000000000e+03,1.249000000000000000e+03,1.464000000000000000e+03,1.501000000000000000e+03,1.573000000000000000e+03,1.669000000000000000e+03,1.671000000000000000e+03,1.686000000000000000e+03,1.712000000000000000e+03,1.761000000000000000e+03,1.920000000000000000e+03,1.993000000000000000e+03,1.998000000000000000e+03
1.300000000000000000e+01,3.600000000000000000e+01,8.900000000000000000e+01,9.800000000000000000e+01,2.200000000000000000e+02,2.870000000000000000e+02,2.960000000000000000e+02,3.010000000000000000e+02,3.770000000000000000e+02,4.270000000000000000e+02,5.960000000000000000e+02,6.390000000000000000e+02,6.800000000000000000e+02,6.970000000000000000e+02,6.980000000000000000e+02,7.410000000000000000e+02,8.360000000000000000e+02,9.510000000000000000e+02,1.080000000000000000e+03,1.101000000000000000e+03,1.258000000000000000e+03,1.335000000000000000e+03,1.354000000000000000e+03,1.493000000000000000e+03,1.586000000000000000e+03,1.750000000000000000e+03,1.760000000000000000e+03,1.851000000000000000e+03,1.937000000000000000e+03,1.958000000000000000e+03
6.700000000000000000e+01,2.250000000000000000e+02,2.620000000000000000e+02,2.640000000000000000e+02,3.010000000000000000e+02,3.260000000000000000e+02,3.380000000000000000e+02,4.130000000000000000e+02,4.150000000000000000e+02,4.750000000000000000e+02,6.200000000000000000e+02,6.880000000000000000e+02,8.970000000000000000e+02,9.180000000000000000e+02,9.400000000000000000e+02,1.016000000000000000e+03,1.222000000000000000e+03,1.318000000000000000e+03,1.393000000000000000e+03,1.416000000000000000e+03,1.653000000000000000e+03,1.658000000000000000e+03,1.741000000000000000e+03,1.747000000000000000e+03,1.816000000000000000e+03,1.848000000000000000e+03,1.877000000000000000e+03,1.919000000000000000e+03,1.955000000000000000e+03,1.991000000000000000e+03
1.000000000000000000e+00,2.710000000000000000e+02,2.910000000000000000e+02,3.040000000000000000e+02,3.950000000000000000e+02,4.580000000000000000e+02,4.960000000000000000e+02,6.650000000000000000e+02,7.500000000000000000e+02,7.980000000000000000e+02,8.370000000000000000e+02,8.930000000000000000e+02,9.150000000000000000e+02,1.101000000000000000e+03,1.151000000000000000e+03,1.203000000000000000e+03,1.268000000000000000e+03,1.314000000000000000e+03,1.326000000000000000e+03,1.338000000000000000e+03,1.416000000000000000e+03,1.487000000000000000e+03,1.539000000000000000e+03,1.555000000000000000e+03,1.570000000000000000e+03,1.608000000000000000e+03,1.709000000000000000e+03,1.759000000000000000e+03,1.812000000000000000e+03,1.917000000000000000e+03
6.900000000000000000e+01,7.900000000000000000e+01,2.110000000000000000e+02,2.190000000000000000e+02,2.210000000000000000e+02,4.680000000000000000e+02,4.820000000000000000e+02,5.000000000000000000e+02,5.280000000000000000e+02,5.590000000000000000e+02,7.460000000000000000e+02,7.620000000000000000e+02,7.750000000000000000e+02,8.520000000000000000e+02,8.640000000000000000e+02,8.760000000000000000e+02,9.230000000000000000e+02,9.730000000000000000e+02,9.850000000000000000e+02,1.058000000000000000e+03,1.127000000000000000e+03,1.157000000000000000e+03,1.268000000000000000e+03,1.370000000000000000e+03,1.467000000000000000e+03,1.471000000000000000e+03,1.744000000000000000e+03,1.818000000000000000e+03,1.832000000000000000e+03,1.913000000000000000e+03
2.400000000000000000e+01,6.600000000000000000e+01,1.200000000000000000e+02,3.400000000000000000e+02,4.210000000000000000e+02,5.690000000000000000e+02,5.870000000000000000e+02,6.990000000000000000e+02,8.380000000000000000e+02,8.790000000000000000e+02,8.810000000000000000e+02,9.570000000000000000e+02,9.810000000000000000e+02,9.890000000000000000e+02,1.198000000000000000e+03,1.308000000000000000e+03,1.315000000000000000e+03,1.346000000000000000e+03,1.585000000000000000e+03,1.646000000000000000e+03,1.648000000000000000e+03,1.655000000000000000e+03,1.670000000000000000e+03,1.711000000000000000e+03,1.769000000000000000e+03,1.771000000000000000e+03,1.790000000000000000e+03,1.810000000000000000e+03,1.851000000000000000e+03,1.910000000000000000e+03
7.700000000000000000e+01,8.400000000000000000e+01,3.000000000000000000e+02,3.690000000000000000e+02,4.120000000000000000e+02,5.560000000000000000e+02,6.660000000000000000e+02,7.460000000000000000e+02,7.700000000000000000e+02,7.880000000000000000e+02,7.910000000000000000e+02,9.380000000000000000e+02,9.430000000000000000e+02,9.540000000000000000e+02,9.800000000000000000e+02,1.082000000000000000e+03,1.103000000000000000e+03,1.167000000000000000e+03,1.196000000000000000e+03,1.244000000000000000e+03,1.291000000000000000e+03,1.492000000000000000e+03,1.534000000000000000e+03,1.582000000000000000e+03,1.620000000000000000e+03,1.647000000000000000e+03,1.735000000000000000e+03,1.820000000000000000e+03,1.949000000000000000e+03,1.980000000000000000e+03
1.130000000000000000e+02,1.150000000000000000e+02,1.400000000000000000e+02,2.520000000000000000e+02,2.550000000000000000e+02,4.160000000000000000e+02,4.240000000000000000e+02,4.690000000000000000e+02,6.190000000000000000e+02,6.290000000000000000e+02,8.490000000000000000e+02,8.950000000000000000e+02,9.230000000000000000e+02,1.054000000000000000e+03,1.058000000000000000e+03,1.089000000000000000e+03,1.139000000000000000e+03,1.163000000000000000e+03,1.191000000000000000e+03,1.195000000000000000e+03,1.202000000000000000e+03,1.405000000000000000e+03,1.422000000000000000e+03,1.540000000000000000e+03,1.581000000000000000e+03,1.701000000000000000e+03,1.741000000000000000e+03,1.783000000000000000e+03,1.872000000000000000e+03,1.876000000000000000e+03
3.600000000000000000e+01,7.600000000000000000e+01,2.110000000000000000e+02,2.610000000000000000e+02,3.660000000000000000e+02,4.000000000000000000e+02,4.310000000000000000e+02,4.350000000000000000e+02,4.610000000000000000e+02,4.950000000000000000e+02,5.080000000000000000e+02,5.090000000000000000e+02,6.760000000000000000e+02,7.620000000000000000e+02,9.680000000000000000e+02,1.103000000000000000e+03,1.141000000000000000e+03,1.228000000000000000e+03,1.253000000000000000e+03,1.314000000000000000e+03,1.374000000000000000e+03,1.434000000000000000e+03,1.593000000000000000e+03,1.823000000000000000e+03,1.893000000000000000e+03,1.910000000000000000e+03,1.931000000000000000e+03,1.936000000000000000e+03,1.962000000000000000e+03,1.982000000000000000e+03
